,Week,Day,Results,Wins Tally,Home,Opp,year,Base_Team,PF Tally,PA Tally,OPassY Tally,ORushY Tally,TO_lost Tally,TO_won Tally,DPassY Tally,DRushY Tally,OTotYd Tally,DTotYd Tally,after_bye,Head_Coach,OC,DC,QB
48,1,Sun,0.0,0.0,1.0,Jacksonville Jaguars,2017,Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
49,2,Thu,1.0,0.0,0.0,Cincinnati Bengals,2017,Texans,7.0,29.0,110.0,93.0,4.0,0.0,125.0,155.0,203.0,280.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
50,3,Sun,0.0,1.0,0.0,New England Patriots,2017,Texans,20.0,38.0,208.0,261.0,4.0,1.0,338.0,237.0,469.0,575.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
51,4,Sun,1.0,1.0,1.0,Tennessee Titans,2017,Texans,53.0,74.0,500.0,386.0,6.0,2.0,675.0,296.0,886.0,971.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
52,5,Sun,0.0,2.0,1.0,Kansas City Chiefs,2017,Texans,110.0,88.0,772.0,559.0,7.0,7.0,784.0,382.0,1331.0,1166.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
53,6,Sun,1.0,2.0,1.0,Cleveland Browns,2017,Texans,144.0,130.0,1020.0,703.0,8.0,7.0,1107.0,509.0,1723.0,1616.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
54,8,Sun,0.0,3.0,0.0,Seattle Seahawks,2017,Texans,177.0,147.0,1237.0,826.0,9.0,10.0,1220.0,643.0,2063.0,1863.0,1,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
55,9,Sun,0.0,3.0,1.0,Indianapolis Colts,2017,Texans,215.0,188.0,1604.0,968.0,12.0,11.0,1666.0,676.0,2572.0,2342.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
56,10,Sun,0.0,3.0,0.0,Los Angeles Rams,2017,Texans,229.0,208.0,1798.0,1062.0,13.0,12.0,1945.0,768.0,2860.0,2713.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
57,11,Sun,1.0,3.0,1.0,Arizona Cardinals,2017,Texans,236.0,241.0,1992.0,1151.0,17.0,12.0,2284.0,872.0,3143.0,3156.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
58,12,Mon,0.0,4.0,0.0,Baltimore Ravens,2017,Texans,267.0,262.0,2215.0,1285.0,19.0,14.0,2528.0,920.0,3500.0,3448.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
59,13,Sun,0.0,4.0,0.0,Tennessee Titans,2017,Texans,283.0,285.0,2452.0,1351.0,22.0,14.0,2683.0,1059.0,3803.0,3742.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
60,14,Sun,0.0,4.0,1.0,San Francisco 49ers,2017,Texans,296.0,309.0,2783.0,1404.0,23.0,15.0,2829.0,1257.0,4187.0,4086.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
61,15,Sun,0.0,4.0,0.0,Jacksonville Jaguars,2017,Texans,312.0,335.0,3004.0,1494.0,24.0,16.0,3143.0,1359.0,4498.0,4502.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
62,16,Mon,0.0,4.0,1.0,Pittsburgh Steelers,2017,Texans,319.0,380.0,3103.0,1581.0,25.0,16.0,3469.0,1497.0,4684.0,4966.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
63,17,Sun,0.0,4.0,0.0,Indianapolis Colts,2017,Texans,325.0,414.0,3154.0,1757.0,27.0,16.0,3695.0,1601.0,4911.0,5296.0,0,Bill O'Brien,Bill O'Brien,Mike Vrabel,Tom Savage
64,1,Sun,1.0,0.0,1.0,Chicago Bears,2016,Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
65,2,Sun,1.0,1.0,1.0,Kansas City Chiefs,2016,Texans,23.0,14.0,215.0,129.0,1.0,1.0,185.0,73.0,344.0,258.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
66,3,Thu,0.0,2.0,0.0,New England Patriots,2016,Texans,42.0,26.0,469.0,226.0,3.0,4.0,357.0,192.0,695.0,549.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
67,4,Sun,1.0,2.0,1.0,Tennessee Titans,2016,Texans,42.0,53.0,644.0,335.0,6.0,4.0,454.0,377.0,979.0,831.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
68,5,Sun,0.0,3.0,0.0,Minnesota Vikings,2016,Texans,69.0,73.0,888.0,450.0,8.0,5.0,650.0,501.0,1338.0,1151.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
69,6,Sun,1.0,3.0,1.0,Indianapolis Colts,2016,Texans,82.0,104.0,1043.0,509.0,9.0,5.0,905.0,597.0,1552.0,1502.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
70,7,Mon,0.0,4.0,0.0,Denver Broncos,2016,Texans,108.0,127.0,1299.0,667.0,10.0,6.0,1136.0,758.0,1966.0,1894.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
71,8,Sun,1.0,4.0,1.0,Detroit Lions,2016,Texans,117.0,154.0,1430.0,807.0,12.0,6.0,1293.0,948.0,2237.0,2241.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
72,10,Sun,1.0,5.0,0.0,Jacksonville Jaguars,2016,Texans,137.0,167.0,1594.0,912.0,13.0,6.0,1524.0,1006.0,2506.0,2530.0,1,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
73,11,Mon,0.0,6.0,0.0,Oakland Raiders,2016,Texans,161.0,188.0,1686.0,1093.0,13.0,8.0,1771.0,1086.0,2779.0,2857.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
74,12,Sun,0.0,6.0,1.0,San Diego Chargers,2016,Texans,181.0,215.0,1916.0,1217.0,15.0,9.0,2066.0,1116.0,3133.0,3182.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
75,13,Sun,0.0,6.0,0.0,Green Bay Packers,2016,Texans,194.0,236.0,2155.0,1331.0,19.0,10.0,2301.0,1183.0,3486.0,3484.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
76,14,Sun,1.0,6.0,0.0,Indianapolis Colts,2016,Texans,207.0,257.0,2339.0,1454.0,20.0,11.0,2501.0,1292.0,3793.0,3793.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
77,15,Sun,1.0,7.0,1.0,Jacksonville Jaguars,2016,Texans,229.0,274.0,2470.0,1639.0,21.0,14.0,2766.0,1375.0,4109.0,4141.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
78,16,Sat,1.0,8.0,1.0,Cincinnati Bengals,2016,Texans,250.0,294.0,2778.0,1718.0,23.0,15.0,2849.0,1442.0,4496.0,4291.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
79,17,Sun,0.0,9.0,0.0,Tennessee Titans,2016,Texans,262.0,304.0,2933.0,1813.0,23.0,16.0,3093.0,1492.0,4746.0,4585.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brock Osweiler
80,1,Sun,0.0,0.0,1.0,Kansas City Chiefs,2015,Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
81,2,Sun,0.0,0.0,0.0,Carolina Panthers,2015,Texans,20.0,27.0,298.0,98.0,2.0,0.0,233.0,97.0,396.0,330.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
82,3,Sun,1.0,0.0,1.0,Tampa Bay Buccaneers,2015,Texans,37.0,51.0,537.0,159.0,3.0,1.0,411.0,269.0,696.0,680.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
83,4,Sun,0.0,1.0,0.0,Atlanta Falcons,2015,Texans,56.0,60.0,764.0,345.0,4.0,2.0,672.0,326.0,1109.0,998.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
84,5,Thu,0.0,1.0,1.0,Indianapolis Colts,2015,Texans,77.0,108.0,1138.0,399.0,8.0,2.0,915.0,461.0,1537.0,1376.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
85,6,Sun,1.0,1.0,0.0,Jacksonville Jaguars,2015,Texans,97.0,135.0,1500.0,481.0,10.0,2.0,1128.0,571.0,1981.0,1699.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
86,7,Sun,0.0,2.0,0.0,Miami Dolphins,2015,Texans,128.0,155.0,1787.0,576.0,10.0,5.0,1439.0,654.0,2363.0,2093.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
87,8,Sun,1.0,2.0,1.0,Tennessee Titans,2015,Texans,154.0,199.0,2038.0,647.0,11.0,6.0,1694.0,902.0,2685.0,2596.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
88,10,Mon,1.0,3.0,0.0,Cincinnati Bengals,2015,Texans,174.0,205.0,2252.0,703.0,11.0,9.0,1819.0,988.0,2955.0,2807.0,1,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
89,11,Sun,1.0,4.0,1.0,New York Jets,2015,Texans,184.0,211.0,2426.0,785.0,12.0,11.0,2001.0,1062.0,3211.0,3063.0,0,Bill O'Brien,George Godsey,Romeo Crennel,T. J. Yates
90,12,Sun,1.0,5.0,1.0,New Orleans Saints,2015,Texans,208.0,228.0,2667.0,908.0,13.0,13.0,2198.0,1132.0,3575.0,3330.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
91,13,Sun,0.0,6.0,0.0,Buffalo Bills,2015,Texans,232.0,234.0,2862.0,1075.0,14.0,14.0,2416.0,1182.0,3937.0,3598.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
92,14,Sun,0.0,6.0,1.0,New England Patriots,2015,Texans,253.0,264.0,3137.0,1201.0,15.0,14.0,2619.0,1369.0,4338.0,3988.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
93,15,Sun,1.0,6.0,0.0,Indianapolis Colts,2015,Texans,259.0,291.0,3239.0,1288.0,16.0,15.0,2816.0,1485.0,4527.0,4301.0,0,Bill O'Brien,George Godsey,Romeo Crennel,T. J. Yates
94,16,Sun,1.0,7.0,0.0,Tennessee Titans,2015,Texans,275.0,301.0,3389.0,1443.0,18.0,17.0,2956.0,1535.0,4832.0,4491.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brandon Weeden
95,17,Sun,1.0,8.0,1.0,Jacksonville Jaguars,2015,Texans,309.0,307.0,3591.0,1571.0,19.0,21.0,3183.0,1565.0,5162.0,4748.0,0,Bill O'Brien,George Godsey,Romeo Crennel,Brian Hoyer
96,1,Sun,1.0,0.0,1.0,Washington Redskins,2014,Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
97,2,Sun,1.0,1.0,0.0,Oakland Raiders,2014,Texans,17.0,6.0,206.0,115.0,1.0,2.0,241.0,131.0,321.0,372.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
98,3,Sun,0.0,2.0,0.0,New York Giants,2014,Texans,47.0,20.0,345.0,303.0,1.0,6.0,504.0,232.0,648.0,736.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
99,4,Sun,1.0,2.0,1.0,Buffalo Bills,2014,Texans,64.0,50.0,637.0,422.0,4.0,7.0,730.0,425.0,1059.0,1155.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
100,5,Sun,0.0,3.0,0.0,Dallas Cowboys,2014,Texans,87.0,67.0,901.0,459.0,7.0,9.0,950.0,521.0,1360.0,1471.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
101,6,Thu,0.0,3.0,1.0,Indianapolis Colts,2014,Texans,104.0,87.0,1055.0,635.0,8.0,12.0,1266.0,661.0,1690.0,1927.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
102,7,Mon,0.0,3.0,0.0,Pittsburgh Steelers,2014,Texans,132.0,120.0,1251.0,771.0,10.0,14.0,1629.0,754.0,2022.0,2383.0,0,Bill O'Brien,Bill O'Brien,Romeo Crennel,Ryan Fitzpatrick
